uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
7782,null2,branning,1,5,5,ta,left,1_5,4449,26,1211,101,telling,1,70,147.29848706238238,2,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5537544559267248,102.04942877604415,0.651640155735676,12.049428776044158,0.6182179914520648,1.6954641919217326,2.1752544038470027,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.099201743553092
7783,null3,branning,1,3,4,ta,left,1_3,4101,78,771,85,telling,1,70,102.02442198493041,0.875,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.515557431347327,83.98842868444082,0.4582219887364602,-6.011571315559181,0.4555548594176288,-1.286557666028541,-1.1968130868255031,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.647688373563329
7784,null2,bronville,4,3,5,ta,left,4_3,3128,46,1191,102,telling,1,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5504945665509167,99.87237774850944,0.6306414164841332,9.872377748509422,0.6245138842135527,1.8632587614611513,1.801928611929282,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.0825485693553
7785,null3,broadway,4,5,4,ta,left,4_5,3731,80,1127,86,telling,1,100,147.29848706238238,1.1782206457496187,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5409942560759174,118.91791260100506,0.7263319313002559,28.917912601005057,0.7064199244276229,4.718923972580411,4.823629656007368,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,7.027314514039777
7786,null3,grandma,4,3,4,ta,left,4_3,3807,56,219,87,telling,1,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5322002892496899,99.79344470838839,0.624069052666426,9.793444708388385,0.6190261278490284,1.8218681988573495,1.788240583393288,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.389071729816501
7787,null2,grandma,5,3,5,ta,right,5_3,4185,60,3254,103,asking,0,110,102.02442198493041,-0.2071003893612655,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5392656587154808,105.21302960456936,0.5794400880096756,15.213029604569357,0.5772548606820369,2.734491490096631,2.7037976736967684,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,8.087640287778983
7788,null3,branning,4,2,4,ta,left,4_2,4807,26,4533,88,telling,1,100,81.1346582583131,-0.5092793542503813,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.4892800422933248,91.46222935692472,0.4824352849613971,1.4622293569247211,0.485687491635706,0.25872053197539924,0.2790129992641201,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,8.41913925094085
7789,null2,greenview,5,5,5,ta,right,5_5,3431,74,642,104,asking,0,110,147.29848706238238,0.9178996106387345,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5386585496345093,122.14535602745651,0.6874775320411043,32.14535602745653,0.6705015049720229,5.183060666130768,5.287225281063938,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.464588303689961
7790,null3,bronville,5,4,4,ta,left,5_4,4508,62,455,89,telling,1,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5632704662953878,113.54057054190419,0.65746044778245,23.540570541904177,0.6472392905560824,4.0546991905620215,4.022531876857185,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.12029741895095
7791,null2,broadway,2,1,5,ta,left,2_1,3689,52,462,105,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.47167619391655263,72.64127564522842,0.6678143304199594,-17.358724354771578,0.6841842766902516,-3.7340545765643385,-3.7096255630384145,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.135564891081739
7792,null3,greenview,3,3,4,ta,left,3_3,4485,54,389,90,telling,1,90,102.02442198493041,0.32011900087396583,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5262610429048316,94.52596217556355,0.8511719267264694,4.525962175563551,0.8450079011829403,0.8529889265750444,0.8494275356828824,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.963579343618446
7793,null2,grandma,2,3,5,ta,left,2_3,3759,46,2539,106,telling,1,80,102.02442198493041,0.593926329321981,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5448102543562205,89.14233826243454,0.5519585116539312,-0.8576617375654554,0.5515418332516046,-0.17403711082044407,-0.16577036581456456,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.839525581704678
7794,null2,broadway,5,1,5,ta,left,5_1,4194,76,1140,107,telling,1,110,61.325523908511215,-1.3321003893612655,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.46930273232373904,88.36271230582761,0.5367337101316516,-1.6372876941723777,0.5548156234455763,-0.5137537239149502,-0.3178475801179589,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.038783541388542
7796,null2,bronville,2,4,5,ta,right,2_4,3167,50,1063,108,asking,0,80,124.05699442806409,1.156426329321981,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5636823362854022,97.43209900712695,0.7006085923014669,7.43209900712696,0.6911512162445749,1.265176147442186,1.3736657410569524,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.968850378341948
7797,null3,branning,4,4,4,ta,left,4_4,4796,78,1422,92,telling,1,100,124.05699442806409,0.6157206457496187,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5246686469724445,109.11726101223478,0.6834021049889131,19.117261012234774,0.6715514003698374,3.2962481742279444,3.3345891578166285,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,7.259819610363186
7798,null2,greenview,3,5,5,ta,right,3_5,3765,2,767,109,asking,0,90,147.29848706238238,1.4451190008739658,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.558797451248445,111.50068695595407,0.8523872149121714,21.500686955954055,0.84514511606374,3.479756523905966,3.708668304780322,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.642486801367256
7799,null3,broadway,1,1,4,ta,left,1_1,4645,66,808,93,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.472950806319254,67.44870124419712,0.603177648659957,-22.551298755802872,0.6152876390686721,-4.9780097301541515,-4.993612053104357,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.694562058521095
7800,null2,branning,1,2,5,ta,left,1_2,3669,34,754,110,telling,1,70,81.1346582583131,0.3125,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.49459133695899515,75.75353318783371,0.5308692979488949,-14.246466812166297,0.5323006315397473,-2.9819442946038044,-2.983341878051996,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.625392368007956
7801,null3,bronville,2,1,4,ta,left,2_1,4552,28,501,94,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.5096572994876576,74.16420381297067,0.6970746440703691,-15.835796187029338,0.7122271588027399,-3.3636172701075946,-3.350423755080119,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.2166061010848646
7802,null2,greenview,4,2,5,ta,left,4_2,4650,74,111,111,telling,1,100,81.1346582583131,-0.5092793542503813,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.4925767195945133,92.0927219724861,0.4968048580341713,2.092721972486098,0.49719766209379,0.38945753105040154,0.39794572961941876,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,4.709530201312334
7803,null3,greenview,5,3,4,ta,left,5_3,4320,44,247,95,telling,1,110,102.02442198493041,-0.2071003893612655,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5085475540251735,105.24317812913316,0.565640043690501,15.24317812913316,0.5628586577947856,2.722790269542444,2.7087577699726704,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.5093883366279774
7804,null2,branning,3,1,5,ta,left,3_1,3107,46,1360,112,telling,1,90,61.325523908511215,-0.8048809991260342,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.47115718633684284,78.15209710867636,0.8380997777402781,-11.847902891323637,0.8421897847410325,-2.561284832326809,-2.443684978501796,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.215239978730097
7805,null3,grandma,3,2,4,ta,left,3_2,4759,32,259,96,telling,1,90,81.1346582583131,-0.24238099912603417,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.5167096902404549,86.71734487910179,0.8446574159919825,-3.2826551208982084,0.8361787328528287,-0.6160688352014609,-0.6432529999759823,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.556828061699537
7806,null2,bronville,3,2,5,ta,left,3_2,4102,36,821,113,telling,1,90,81.1346582583131,-0.24238099912603417,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.5267615943494957,86.61688328584457,0.8424267036119875,-3.3831167141554244,0.8206885718612386,-0.6085775061266488,-0.6633208829539924,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.710523109452428
7807,null3,branning,3,4,4,ta,right,3_4,4818,56,907,97,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5284330997102612,103.82233118430443,0.8376471108110083,13.82233118430443,0.8309915293506058,2.3888763940107514,2.473438564049876,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.810142450115136
7808,null2,broadway,5,4,5,ta,right,5_4,4302,8,2807,114,asking,0,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5213868073875305,114.54842758487838,0.618355889732506,24.54842758487837,0.6073247024306861,4.206779710087277,4.175528978846351,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.939871576361883
7809,null3,bronville,2,5,4,ta,right,2_5,3735,32,857,98,asking,0,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5787267829510887,104.97333937392803,0.7558691405327057,14.973339373928022,0.7395224549370767,2.3858767551894826,2.664312708957228,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.75343791859778
7810,null3,broadway,2,4,4,ta,right,2_4,3181,12,402,99,asking,0,80,124.05699442806409,1.156426329321981,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5329063964228427,98.75942106951348,0.67170895201797165,8.759421069513486,0.6597929380528377,1.4996210709960172,1.607920535334228,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.996452088619021
7811,null2,grandma,4,4,5,ta,left,4_4,3131,78,5332,115,telling,1,100,124.05699442806409,0.6157206457496187,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5483550767009289,108.25931077441723,0.7130486831801738,18.25931077441724,0.7004512253531114,3.1755176785383776,3.19793042182849,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,8.5814816812986
7812,null3,greenview,5,2,4,ta,left,5_2,4890,68,800,100,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.4927890704218118,97.4988606393565,0.46805040106325535,7.498860639356499,0.46805962088696046,1.348465715724484,1.3855243001709905,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.684611727667927
7813,null2,bronville,2,5,5,ta,left,2_5,3157,70,650,116,telling,1,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5787267829510887,104.97333937392803,0.7558691405327057,14.973339373928022,0.7395224549370767,2.3858767551894826,2.664312708957228,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.476972362889683
7814,null2,branning,4,1,5,ta,left,4_1,4867,46,149,117,telling,1,100,61.325523908511215,-1.0717793542503813,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.4724164432503347,84.2626745236845,0.6397391795849167,-5.737325476315512,0.6581174386021585,-1.2991717667142537,-1.1403755186746893,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,5.003946305945459
7815,null2,broadway,3,4,5,ta,right,3_4,4065,48,2802,118,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5284290346986892,103.81640893719097,0.836409087994279,13.81640893719096,0.8216665591173017,2.430562587406429,2.4724510030729046,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.938088726896952
7816,null3,bronville,5,5,5,ta,left,5_5,4761,68,5990,101,telling,1,110,147.29848706238238,0.9178996106387345,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5776788753621129,122.45750839204635,0.7023386511023874,32.45750839204634,0.6852597165785563,5.272284429581668,5.331411934129058,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,8.697846691109495
7817,null2,greenview,1,3,5,ta,left,1_3,4584,52,328,119,telling,1,70,102.02442198493041,0.875,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5129592427137578,83.80745508638545,0.4780657052612555,-6.1925449136145545,0.4757730327984047,-1.3223969502917743,-1.234157003658072,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,5.793013608384144
7818,null3,greenview,3,1,5,ta,left,3_1,4599,46,278,102,telling,1,90,61.325523908511215,-0.8048809991260342,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.4899644443306339,79.19954497817555,0.8486377003208189,-10.800455021824444,0.8524214849919343,-2.31598091177252,-2.2131943172272175,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.627621113690637
7819,null2,grandma,2,2,5,ta,left,2_2,4697,46,1037,120,telling,1,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5259896274383788,81.12547174254053,0.6071963977565866,-8.874528257459458,0.6111840738039607,-1.7629273659938538,-1.797240468857158,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.9440872082295275
7820,null3,grandma,2,3,5,ta,right,2_3,3526,26,319,103,asking,0,80,102.02442198493041,0.593926329321981,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5448102543562205,89.14233826243454,0.5519585116539312,-0.8576617375654554,0.5515418332516046,-0.17403711082044407,-0.16577036581456456,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.765191102784844
7821,null3,branning,1,2,5,ta,left,1_2,4513,32,511,104,telling,1,70,81.1346582583131,0.3125,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.49459133695899515,75.75353318783371,0.5308692979488949,-14.246466812166297,0.5323006315397473,-2.9819442946038044,-2.983341878051996,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.236369590203704
7822,null2,greenview,1,4,5,ta,left,1_4,3781,32,6,121,telling,1,70,124.05699442806409,1.4375,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5315789483491095,91.90855632562759,0.5770893008991048,1.9085563256275984,0.5584201786882849,0.11399110961594949,0.3632901067969215,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,1.791759469228055
7823,null3,broadway,1,3,5,ta,right,1_3,4157,6,319,105,asking,0,70,102.02442198493041,0.875,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5177178416178446,84.29787782679465,0.44179237553609185,-5.702122173205359,0.44089616386453795,-1.1768033503492115,-1.1331442706726937,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.765191102784844
7824,null2,bronville,5,2,5,ta,left,5_2,4030,68,736,122,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5329642055210002,97.28806500886046,0.4948798201919092,7.288065008860456,0.494008124102151,1.3490168542812448,1.3480539500274038,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,6.601230118728877
7825,null3,greenview,2,2,5,ta,left,2_2,4846,48,261,106,telling,1,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5173542201954114,81.20967720032412,0.5970106987202565,-8.790322799675867,0.5998911192344759,-1.7620759657573513,-1.7792801725619696,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.564520407322694
7826,null2,branning,4,5,5,ta,left,4_5,3171,16,2107,123,telling,1,100,147.29848706238238,1.1782206457496187,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5409114497304731,118.6344460425906,0.728181443579201,28.634446042590582,0.7108402037036202,4.6326010862377,4.782312685430522,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.653020413804189
7827,null3,branning,1,4,5,ta,right,1_4,3573,22,376,107,asking,0,70,124.05699442806409,1.4375,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5350499687960049,92.65743368776513,0.5667603779799342,2.6574336877651223,0.5461738430899061,0.24772920086570988,0.5037806817607762,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.929589143389895
7828,null2,broadway,1,1,5,ta,left,1_1,3405,12,82,124,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.472950806319254,67.44870124419712,0.603177648659957,-22.551298755802872,0.6152876390686721,-4.9780097301541515,-4.993612053104357,falling,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,4.406719247264253
7829,null3,grandma,5,1,5,ta,left,5_1,3341,6,204,108,telling,1,110,61.325523908511215,-1.3321003893612655,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.5067455457253567,89.59236886850172,0.5818825227073421,-0.4076311314982804,0.5994857062629909,-0.2965486454031505,-0.07858976532719093,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.318119993844216
7830,null2,grandma,3,3,5,ta,left,3_3,3415,14,1387,125,telling,1,90,102.02442198493041,0.32011900087396583,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5336594216125143,94.47324031657762,0.8427180277677881,4.473240316577618,0.8293719385661673,0.8621654791737711,0.8397688833107582,rising,194,27,Male,Yes,NA,No,NA,No,NA,1,8,7,52,7.234898420314831
7831,null3,bronville,4,1,5,ta,left,4_1,3665,36,207,109,telling,1,100,61.325523908511215,-1.0717793542503813,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.5190810911843617,85.11522864135048,0.6781629221627524,-4.88477135864951,0.6876195513796072,-1.0752296648880693,-0.966092668948757,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.332718793265369
7832,null3,broadway,1,5,5,ta,right,1_5,4275,8,4900,110,asking,0,70,147.29848706238238,2,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.556380957277508,103.21297213000315,0.64657770838018,13.21297213000316,0.6152127436531083,1.9522412842661991,2.3715287764637836,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,8.496990484098719
7833,null3,branning,5,4,5,ta,left,5_4,3602,34,87,111,telling,1,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5217414878645714,114.23984785729841,0.6221931431345602,24.23984785729842,0.6125030079175552,4.117011837226392,4.128828678828835,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,4.465908118654584
7834,null3,greenview,4,3,5,ta,left,4_3,3374,50,254,112,telling,1,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5093273536612644,99.87381434176187,0.6136755112338165,9.873814341761872,0.6089068620358057,1.8179113614459672,1.8021776358658386,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.537334267018537
7835,null3,broadway,4,2,5,ta,left,4_2,4846,14,285,113,telling,1,100,81.1346582583131,-0.5092793542503813,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.489429580180608,91.44737254807364,0.47514707227238034,1.4473725480736563,0.47176965288378675,0.3022848783308391,0.2762006140058121,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.652489180268651
7836,null3,bronville,3,3,5,ta,left,3_3,3977,32,154,114,telling,1,90,102.02442198493041,0.32011900087396583,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5442314065666097,94.51207974804954,0.8485684336462485,4.512079748049552,0.8237102551189887,0.8961618166416937,0.8468847955026955,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.0369526024136295
7837,null3,grandma,4,5,5,ta,right,4_5,4014,24,263,115,asking,0,100,147.29848706238238,1.1782206457496187,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5634648051049658,117.06915163433148,0.7530003610395671,27.069151634331476,0.7357129696118125,4.415154878298757,4.5523687353607105,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.572154032177765
7838,null3,bronville,5,3,5,ta,left,5_3,3510,18,390,116,telling,1,110,102.02442198493041,-0.2071003893612655,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5485746178690318,105.25920622097493,0.584439142276738,15.259206220974926,0.5820001163011006,2.770346538392417,2.711394165610406,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.966146739123692
7839,null3,broadway,4,4,5,ta,left,4_4,4142,12,170,117,telling,1,100,124.05699442806409,0.6157206457496187,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5248266534402666,109.3201838653713,0.6827475411300568,19.320183865371312,0.6680281022709764,3.3707802938484033,3.366754618636699,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.135798437050262
7840,null3,branning,2,1,5,ta,left,2_1,3084,30,406,118,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.47192776942396797,72.83277891302681,0.668775095174957,-17.167221086973193,0.6822275012812613,-3.730005753802781,-3.664045315723892,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,6.0063531596017325
7841,null3,greenview,3,5,5,ta,left,3_5,4475,78,3690,119,telling,1,90,147.29848706238238,1.4451190008739658,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.558797451248445,111.50068695595407,0.8523872149121714,21.500686955954055,0.84514511606374,3.479756523905966,3.708668304780322,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,8.213381737034572
7842,null3,grandma,1,1,5,ta,left,1_1,4488,56,240,120,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.5054854585999232,68.17246227183001,0.6422843230606047,-21.82753772816998,0.6531983236498609,-4.826287246854593,-4.808830917599517,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.480638923341991
7843,null3,broadway,3,4,5,ta,right,3_4,3718,68,231,121,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5284290346986892,103.81640893719097,0.836409087994279,13.81640893719096,0.8216665591173017,2.430562587406429,2.4724510030729046,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.442417710521793
7844,null3,greenview,3,2,5,ta,left,3_2,4944,44,183,122,telling,1,90,81.1346582583131,-0.24238099912603417,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.508573921460019,86.63500771346902,0.8367861351249597,-3.3649922865309776,0.8348328263749007,-0.6486036767072518,-0.6596986856830965,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.209486152841421
7845,null3,branning,2,5,5,ta,right,2_5,4399,80,155,123,asking,0,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5503069329822496,108.01258276021613,0.7353404005691527,18.012582760216127,0.7114495181413144,2.8267939083370828,3.158429762046138,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.043425116919247
7846,null3,grandma,2,4,5,ta,right,2_4,3598,70,268,124,asking,0,80,124.05699442806409,1.156426329321981,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5622835316921867,97.53086119187884,0.7016208150722666,7.530861191878843,0.6882233199297677,1.2581804923112188,1.3912055313282323,rising,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.5909869805108565
7847,null3,bronville,5,2,5,ta,left,5_2,4551,42,284,125,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5329642055210002,97.28806500886046,0.4948798201919092,7.288065008860456,0.494008124102151,1.3490168542812448,1.3480539500274038,falling,106,37,Female,Yes,NA,No,NA,No,NA,1,5,7,36,5.648974238161206
7848,null4,bronville,2,2,1,at,left,2_2,4502,12,1054,1,asking,0,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5278481703488704,81.2351163295031,0.6034315920088137,-8.764883670496896,0.6085053570922389,-1.7116461076947644,-1.7738578889644099,rising,155,30,Male,Yes,NA,No,NA,No,NA,2,3,0,26,6.960347729101308
7849,null4,greenview,5,4,1,at,left,5_4,4973,54,3462,2,asking,0,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5239215609964303,113.47626955008792,0.6416001294743899,23.47626955008792,0.6313739655739213,3.9974613757876734,4.0127246687793265,rising,155,30,Male,Yes,NA,No,NA,No,NA,2,3,0,26,8.149601735736155
